student_id,attendance_percentage,study_hours_per_day,daily_completion_percent,sleep_hours,screen_time,Academic Performance Change,breaks_per_day,app_opens_per_day,burnout_score,pass_fail,programming_score,math_prev_score,science_prev_score,arts_prev_score,daily_study_hours
955,69.77540245,3.23,87.18,6.812473199,7.22959549,Same,9,123,0.740093071,1,63.03237887,67.03208838,72.96768443,66.99825731,1.654464817
956,70.16167675,4.02,61.82,6.730684161,2.445533979,Improved,4,151,0,1,61.07261905,52.99106601,58.41776456,60.46233339,3.767110557
957,72.42714007,3.62,59.73,6.305197947,5.543030845,Same,6,65,2.605752634,1,68.54047379,63.27206169,66.86478488,66.25123186,3.697174295
958,65.32679617,4.06,80.22,6.284170768,3.042597904,Improved,8,109,0.118865857,1,42.58312817,37.24411356,44.29481735,41.78631701,4.919821789
959,70.17123153,1.83,100,6.278826283,8.95906093,Same,1,43,0.230807651,1,49.14558528,53.89712324,56.91638739,47.29267147,4.942402936
960,81.71119026,2.07,84.81,7.069573837,5.886111466,Declined,9,132,0.973209717,1,80.5918489,89.14491577,84.86172879,73.85161334,3.746714447
961,60.58040743,2.74,86.52,6.359925666,4.65916395,Improved,10,146,0.270058186,1,44.55392674,44.03168064,46.62825424,40.98052335,1.974459168
962,76.37999699,4.32,89.55,7.90849892,4.530339403,Improved,5,125,0.600903457,1,73.17336602,72.3292574,75.48980867,75.77976555,4.194223353
963,66.8450986,3.69,89.8,7.81800537,3.783481698,Same,13,126,1.714215663,0,53.49420103,53.84446185,53.71177438,55.10259374,1.428116537
964,66.69347919,8.02,55.46,7.151508979,2.539493974,Same,8,121,1.943600468,1,61.41125877,67.22065029,64.20195634,62.2515578,4.122797217
965,70.833721,5.49,78.05,5.945062597,5.814062778,Same,3,170,2.123851284,1,55.87815552,51.24138985,43.23035513,50.90241311,4.640784497
966,72.08121132,5.97,93.1,6.265818488,6.781144267,Same,8,133,0.621436969,1,59.56199941,60.75384432,58.07896211,58.65448359,2.531333579
967,87.47596859,5.83,77.5,6.652338208,1.823196336,Same,10,103,2.509824628,1,79.54752479,84.42351293,80.75413446,68.66219955,3.52254118
968,74.44759608,4.29,90.78,7.40593199,4.451671455,Same,1,125,3.756766604,1,56.34169436,58.84716521,50.58662394,57.23407768,2.720570928
969,72.14775302,9.81,85.62,7.365074995,7.181284604,Same,8,69,0.601773155,1,71.15225522,72.1001633,73.08387181,78.29654376,2.75106022
970,77.19287793,0.85,83.11,6.594308838,3.169118714,Declined,1,107,2.180642073,1,66.18277212,71.18800258,65.16041602,58.81211146,2.241483556
971,73.49619013,2.55,46.38,8.744685817,3.66627648,Same,10,117,2.867292474,1,76.50191409,62.98575263,85.27929259,73.57227573,4.048518482
972,89.24247834,3.2,91.98,6.50785297,6.887909389,Improved,3,177,1.542988422,1,91.52563566,94.91501226,99.39073429,93.17116956,4.744706257
973,77.56266168,8.87,81.46,6.307727478,4.27241932,Declined,11,109,0,1,80.29146535,77.02108693,77.9624375,86.55567852,4.763003437
974,60.79459429,9.23,89.35,7.341395875,6.763188339,Improved,6,48,0,1,51.82172082,42.66855634,51.06753226,49.58059774,1.699125139
975,62.25776293,8.54,67.19,6.449302649,7.139721618,Declined,14,43,0,1,41.71507243,44.27108543,41.3453346,38.25382078,4.498974599
976,53.83942558,4.46,62.8,7.306263163,4.406368416,Declined,8,113,3.321937948,1,54.42452244,61.29281516,52.16622506,44.57990672,3.949725766
977,67.60976522,9.19,71.36,7.159046527,3.339953847,Declined,14,25,1.284534768,1,72.72928619,72.04204362,73.70441111,73.24647684,2.011349603
978,60.52675045,1.44,49.04,8.192154532,4.898093859,Same,11,108,3.647321326,1,42.82841974,47.59279248,39.0370094,53.03879994,1.269138452
979,74.06228063,6.7,86.51,5.73886055,4.158615597,Same,9,77,0,1,67.3001436,75.36153489,61.64706692,68.68693591,2.071989068
980,74.56658449,9.4,94.45,6.866808113,5.6215157,Same,11,21,2.537295421,1,72.82635669,79.40092896,75.93991281,72.71496179,4.648832947
981,61.2945255,7.67,69.47,6.941579391,4.599937198,Same,3,47,0,1,58.38341399,66.58323664,61.53106192,59.99382555,3.5327147
982,77.11062639,3.14,78.63,6.997147395,2.973277683,Improved,11,145,2.286373637,1,82.40017121,86.11080866,78.37859241,82.34471119,3.884218644
983,64.8874986,7.32,67.73,8.482233392,3.938565304,Declined,8,139,0,0,45.86290392,46.24007212,50.33968108,41.79783206,2.028609404
984,64.97519785,3.3,86.07,6.850839508,2.296252613,Declined,9,170,0,1,44.132578,36.12274894,40.97468935,48.24897757,3.877552622
985,79.94407521,1.56,95.68,6.747269325,3.925701242,Improved,9,149,0.583342332,1,80.05038159,78.82006915,81.31620778,81.17918921,1.112486025
986,79.4101801,7.31,87.2,6.611694411,1,Declined,1,152,2.003614343,1,67.25202239,63.03578941,71.35374245,67.34008865,2.501285383
987,80.91805102,2.2,65.93,7.144352298,8.372807333,Same,7,131,4.616631557,1,77.8621318,88.71684539,77.69406898,72.98530167,3.507013394
988,68.22047354,1.56,78.81,5.990197182,1.953830981,Same,8,73,3.406999464,1,63.91550362,63.03607456,66.18920818,70.43304328,1.584386262
989,65.37354565,5.74,68.11,6.895014508,4.410308604,Same,10,36,0.218482967,1,53.55211183,54.16813586,50.96996361,56.87562555,4.292014298
990,75.51098295,6.4,100,7.516461879,3.537276506,Improved,12,165,0,1,85.05062747,87.80805435,84.06829455,82.28602329,1.940125195
991,81.44324172,0.99,80.64,6.531609052,3.697304235,Improved,8,91,3.463282253,1,83.96787334,84.18588558,82.93857619,88.97699761,3.609124451
992,84.66465604,0.54,68.7,6.267537878,7.211120336,Same,14,96,0.430269661,1,78.2083059,86.6835611,74.47541416,75.72045171,2.62078857
993,70.9104417,8.88,93.68,7.095257282,4.175589795,Same,11,152,1.650221877,1,54.96798255,51.85473574,54.08411173,51.05796509,3.384174382
994,83.24138997,1.59,80.38,6.727154738,3.79583154,Same,4,68,1.962039363,1,72.46268668,73.43572395,64.71959518,68.66417109,1.429802211
995,68.41235595,6.05,83.69,7.322520655,5.418783303,Same,14,167,3.144338108,1,59.85356433,56.1412114,57.3977956,50.99822157,1.0676512
996,69.24900599,9.56,86.48,6.816746461,3.115660552,Same,14,95,7.485727233,1,45.03701403,38.43690148,43.61263657,47.39472594,4.63825771
997,84.25960219,5.36,76.96,7.933474783,4.374040799,Same,11,19,1.737766523,1,90.45224665,87.3934012,89.17134789,81.29652226,2.078520035
998,71.12043776,1.83,63.26,7.501127157,6.190726158,Declined,10,70,0.665429013,1,47.5250247,47.33984072,46.31753747,41.38280554,4.278708011
999,86.02224349,4.24,69.62,6.557973049,5.174822087,Improved,8,114,0.942836249,1,92.26305446,90.11654334,91.95423346,81.88511441,4.997401202
1000,75.80131563,6.43,92.48,5.778101591,7.429544239,Improved,4,43,0,1,64.53031751,61.06821261,66.9275251,64.09996905,1.845725032
